3650,Barclay Triangle,40.7613184985,-73.86704700165858,11369,102 St. bet. Astoria Blvd. and 31 Ave.,http://www.nycgovparks.org/parks/Q140/,park
3651,Tudor Park,40.67450185171,-73.85623427898487,11417,"N. Conduit Ave., 133 Ave. bet. 80 St. and 88 St.",http://www.nycgovparks.org/parks/Q094/,park
3652,Metro Triangle,40.70440237933,-73.82614136406448,11415,"125 St., 85 Ave., Metropolitan Ave.",http://www.nycgovparks.org/parks/Q157/,park
3653,Classon Playground,40.69828119698,-73.9619828057776,11211,"Flushing Ave, Williamsburg Pl, Classon & Kent Aves",http://www.nycgovparks.org/parks/B223NA/,park
3654,Last Chance Pond Park,40.5854753544,-74.09738777210076,10305,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",http://www.nycgovparks.org/parks/R148/,park
3655,McKenna Triangle,40.74660100437,-73.9440476381809,11101,"Jackson Ave., Court Sq., 45 Ave.",http://www.nycgovparks.org/parks/Q032/,park
3656,Pralls Island,40.60085771496,-74.19894192131045,10314,Pralls River and Arthur Kill,http://www.nycgovparks.org/parks/R122/,park
3657,Father Reilly Square,40.72267578865,-73.73628053979716,11428,"Winchester Blvd., 93 Ave., 220 St.",http://www.nycgovparks.org/parks/Q159/,park
3658,Willow Lake Playground,40.72291359741,-73.83701365562236,11375,72 Ave. bet. 112 St. and Grand Central Parkway,http://www.nycgovparks.org/parks/Q348/,park
3659,Space Time Playground,40.82199019334,-73.85944191946082,10473,Lafayette Ave. bet. Bolton Ave. and Underhill Ave.,http://www.nycgovparks.org/parks/X221/,park
3660,Harvey Park,40.78241531404,-73.82307458131865,11357,"144 St., Whitestone Exwy. bet. 15 Ave. and 20 Ave.",http://www.nycgovparks.org/parks/Q089B/,park
3661,Frank Principe Park,40.72711206874,-73.90323384266392,11378,"Maurice Ave., 63 St. bet. 54 Ave. and Borden Ave.",http://www.nycgovparks.org/parks/Q131/,park
3662,Monsignor Crawford Field,40.61449471618,-73.91555962014412,11234,"Ave. U bet. E. 58 St., E. 59 St., and E. 60 St.",http://www.nycgovparks.org/parks/B147/,park
3663,Lopez Playground,40.61095090228,-74.08514293232253,10304,Palma Dr. bet. Targee St. and Oder Ave.,http://www.nycgovparks.org/parks/R125/,park
3664,Crocheron Park,40.77323174269,-73.76564327191497,11361,"214 Pl., 214 La., 215 Pl, Cross Island Pkwy. bet. 33 Ave. and 35 Ave.",http://www.nycgovparks.org/parks/Q012/,park
3665,Glenwood Landing,40.77496115173,-73.74025260251084,11363,"Glenwood St., 39 Rd.",http://www.nycgovparks.org/parks/Q222/,park
3666,Wards Island Park,40.78362827238,-73.9316174582867,10035,East River and Hell Gate,http://www.nycgovparks.org/parks/M107/,park
3667,Sleight Family Graveyard,40.55637255061,-74.21237838856243,10309,Rossvile Ave. and Arthur Kill Rd.,http://www.nycgovparks.org/parks/R157/,park
3668,Vinmont Veteran Park,40.90186976065,-73.90477399198286,10471,W. 254 St. bet. Riverdale Ave. and Mosholu Ave.,http://www.nycgovparks.org/parks/X152/,park
3669,Rudd Playground,40.6832042138,-73.90492726459235,11207,"Arberdeen St., Furman Ave. north of Bushwick Ave.",http://www.nycgovparks.org/parks/B131/,park
3670,Homecrest Playground,40.58548608224,-73.95680523104001,11235,"Belt Pkwy., Williams Court bet. E. 12 St. and Homecrest Ave",http://www.nycgovparks.org/parks/B166B/,park
3671,Blueberry Park,40.52882680167,-74.15994254988424,10312,Arden Ave. at Blueberry Lane,http://www.nycgovparks.org/parks/R165/,park
3672,Father Macris Park,40.61562726065,-74.15978309266148,10314,"S/s Of SI Expressway., Exit 6, Fahy Ave., Lamberts La.",http://www.nycgovparks.org/parks/R075A/,park
3673,Cypress Hills Playground,40.66989426562,-73.8707420946387,11208,Euclid Ave. bet. Dumont Ave. and Blake Ave.,http://www.nycgovparks.org/parks/B103/,park
3674,Schmul Park,40.58866624972,-74.18506786871878,10314,"Wild Ave., Pearson St., Melvin Ave.",http://www.nycgovparks.org/parks/R045/,park
3675,Sobel Playground,40.707188996,-73.96140283431592,11211,"Lee Ave., Division Ave., Roebling St.",http://www.nycgovparks.org/parks/B090/,park
3676,Bedford Green,40.61805709365,-74.08504603600146,10304,"Waverly Pl., Targee St.",http://www.nycgovparks.org/parks/R049/,park
3677,Westerleigh Park,40.61940161638,-74.13517001562607,10314,"Willard Ave., Springfield Ave., Maine Ave., Neal Dow Ave.",http://www.nycgovparks.org/parks/R029/,park
3678,Ingram Woods,40.60842986622,-74.13602320349565,10314,"SI Expressway, Warwick Ave., Purdy Ave., and Ingram Ave.",http://www.nycgovparks.org/parks/R075C/,park
3679,Veterans Park,40.63693843286,-74.1319134946225,10302,"Heberton Ave., Park Ave., Bennett St., Vreeland St.",http://www.nycgovparks.org/parks/R019/,park
3680,Bruckner Playground,40.82711407647,-73.82832690582798,10465,Brinsmade Ave. bet. Cross Bronx Ser. Rd. and Swinton Ave.,http://www.nycgovparks.org/parks/X183/,park
3681,Castle Hill Playground,40.83974426272,-73.8530137637704,10462,"Castle Hill Av, Parker St",http://www.nycgovparks.org/parks/X177/,park
3682,Caserta Playground,40.83719626453,-73.8535066027878,10462,St. Raymond's Ave. bet. Odell St. and Purdy St.,http://www.nycgovparks.org/parks/X160/,park
3683,Dr. Ronald McNair Park,40.67017458782,-73.96190900002155,11225,"Eastern Pkwy., Washington Ave., Classon Ave.",http://www.nycgovparks.org/parks/B044/,park
3684,Clinton Community Garden (LES),40.71986381844,-73.98448088352004,10002,Stanton St. and Clinton St.,http://www.nycgovparks.org/parks/M335/,park
3685,Ruppert Park,40.78057042929,-73.94997734022681,10128,Second Ave. bet. E. 90 St. and E. 91 St.,http://www.nycgovparks.org/parks/M294/,park
3686,W 87th Street Garden,40.78693837401,-73.97095460664923,10024,"W. 87 St., Columbus Ave., Central Park W.",http://www.nycgovparks.org/parks/M307/,park
3687,Orient Grove,40.71483456502,-73.94009513965999,11211,Metropolitan Ave. and Orient Ave.,http://www.nycgovparks.org/parks/B024/,park
3688,Laguardia Landing Lights,40.76271553541,-73.88902699972355,11370,25 Ave. bet. 79 St. and 80 St.,http://www.nycgovparks.org/parks/Q393B/,park
3689,Woodtree Playground,40.77793838025,-73.90235900334193,11105,20 Ave. bet. 37 St. and 38 St.,http://www.nycgovparks.org/parks/Q332/,park
3690,Foch Sitting Area,40.67780424677,-73.80235910794437,11436,"Van Wyck Exwy. Sr. Rd. E., 139 St., Fooch Blvd.",http://www.nycgovparks.org/parks/Q220D/,park
3691,Crosson Green,40.74229553065,-73.89661731302351,11377,"68 St., the BQE bet. Woodside Ave. and 43 Ave.",http://www.nycgovparks.org/parks/Q341E/,park
3692,Herbert Von King Park,40.68917698101,-73.94518639407613,11216,"Marcy Ave., Tompkins Ave., bet. Greene Ave. and Lafayette Ave.",http://www.nycgovparks.org/parks/B088/,park
3693,Triborough Bridge Playground D,40.77358194315,-73.9219522436241,11102,"Hoyt Ave., bet. 24 St. and Crescent St.",http://www.nycgovparks.org/parks/Q066D/,park
3694,Nine Heroes Plaza,40.74552046973,-73.88901229704497,11373,"Broadway, 41 Ave., 76 St.",http://www.nycgovparks.org/parks/Q060/,park
3695,Jacob Riis Triangle,40.70202209695,-73.83490784310472,11418,"Bessemer St., 116 St., 85 Ave.",http://www.nycgovparks.org/parks/Q142/,park
3696,Lady Moody Triangle,40.59676318874,-73.97420991818656,11223,"Village Rd. N., Ave. U bet. Van Sicklen St. and Lake St.",http://www.nycgovparks.org/parks/B211/,park
3697,Fort Hamilton Triangle,40.61627167978,-74.03082919834463,11209,"5 Ave., 4 Ave., 94 St.",http://www.nycgovparks.org/parks/B033/,park
3698,Sidney Hillman Playground,40.71498948647,-73.97963918741115,10002,Lewis St. bet. Delancey St. and Broome St.,http://www.nycgovparks.org/parks/M195/,park
3699,Brooklyn Heights Promenade,40.69508983998,-73.99837444732965,11201,BQE bet. Remsen St. and Grace Ct.,http://www.nycgovparks.org/parks/B223DC/,park
3700,United Community Centers Youth Farm,40.65964149458,-73.90767976392544,11212,Rockaway Ave. and Newport St.,http://www.nycgovparks.org/parks/B513/,park
3701,Mill Rock Park,40.77918519409,-73.93880185057095,10128,East River Opp E. 96 St.,http://www.nycgovparks.org/parks/M209/,park
3702,Locust Grove Civic Triangle,40.6664145575,-73.8232753447066,11420,N Conduit Av bet. 118 St and Lefferts Blvd,http://www.nycgovparks.org/parks/Q096A/,park
3703,Triborough Bridge Playground B,40.77441656432,-73.92250956021628,11102,Hoyt Ave. bet. 21 St. and 23 St.,http://www.nycgovparks.org/parks/Q066B/,park
3704,Echo Triangle,40.84979417266,-73.90611676721716,10453,"Echo Pl. E. Tremont Ave., Grand Concourse",http://www.nycgovparks.org/parks/X018/,park
3705,Church Triangle,40.82987556349,-73.85004438387472,10472,"Castlehill Ave., Watson Ave., Cross Bronx Exwy. Svc. Rd. S.",http://www.nycgovparks.org/parks/X012/,park
3706,Harlem Art Park,40.80105746904,-73.93847003371262,10035,E. 120 St. and Sylvan Pl.,http://www.nycgovparks.org/parks/M166/,park
3707,Derosa O'Boyle Triangle,40.82244415802,-73.81909067370539,10465,Dewey Ave. bet. E. Tremont Ave. and Edison Ave.,http://www.nycgovparks.org/parks/X133/,park
3708,Project Eden,40.71628582852,-73.85754269668996,11375,Kessel St. bet. Yellowstone Blvd. and Selfridge St.,http://www.nycgovparks.org/parks/Q475/,park
3709,Marlboro Playground,40.59081808801,-73.98053886906368,11223,W. 11 St. at Ave. W,http://www.nycgovparks.org/parks/B272/,park
3710,Seabury Playground,40.83636145063,-73.88775245883497,10460,Southern Blvd bet. E 174 St and E 173 St,http://www.nycgovparks.org/parks/X282/,park
3711,Father Demo Square,40.72996116861,-74.00216440065645,10014,"Ave. of Americas, Bleecker St. and Carmine St.",http://www.nycgovparks.org/parks/M191/,park
3712,The Olde Towne of Flushing Burial Ground,40.75533247738,-73.80194209409632,11358,46 Ave. bet. 164 St. and 165 St.,http://www.nycgovparks.org/parks/Q017/,park
3713,Samuel Marx Triangle,40.80262216166,-73.9527206629128,10026,"7 Ave., St. Nicholas Ave., W. 115 St.",http://www.nycgovparks.org/parks/M169/,park
3714,Manhattan Beach Park,40.57822482947,-73.9394434539579,11235,Oriental Blvd. between Ocean Ave. and Mackenzie St.,http://www.nycgovparks.org/parks/B251/,park
3715,Dan Ross Playground,40.6230458171,-74.02126458949637,11209,7 Ave. bet. 81 St. and 82 St.,http://www.nycgovparks.org/parks/B210P/,park
3716,Tepper Triangle,40.71881510231,-73.79124791809534,11432,"GCP Service Rd. South, 173 St., Homelawn St.",http://www.nycgovparks.org/parks/Q084B/,park
3717,Hermon A. MacNeil Park,40.79297782206,-73.8485241645034,11356,Poppenhusen Ave. bet. 115 St. and College Pl.,http://www.nycgovparks.org/parks/Q009/,park
3718,Graniteville Swamp Park,40.62584590547,-74.17562672676485,10303,"Goethals Rd. N., Meeker Ave., Morrow St.",http://www.nycgovparks.org/parks/R141/,park
3719,Aimee Triangle,40.61319274431,-73.94414048279089,11229,"Ave. P, Madison Pl., Nostrand Ave.",http://www.nycgovparks.org/parks/B273/,park
3720,Sherman Square,40.7772887549,-73.98227835291218,10023,Broadway and Amsterdam Ave. At W. 70 St.,http://www.nycgovparks.org/parks/M083/,park
3721,Lot,40.57321436074,-73.98810669954692,11224,Surf Ave. between W. 22 St. and W. 21 St.,http://www.nycgovparks.org/parks/B336A/,park
3722,Tiffany Playground,40.82505203078,-73.89436356116366,10459,Fox St to Tiffany St bet. E 167 St and E 165 St,http://www.nycgovparks.org/parks/X190/,park
3723,Straus Square,40.71413503905,-73.99001995402244,10002,"Canal St., Rutgers St. and E. Broadway",http://www.nycgovparks.org/parks/M224/,park
3724,Rockaway Beach,40.57925545175,-73.82996978266254,11694,"Ocean Promenade, bet. Beach 126 St. and Beach 110 St.",http://www.nycgovparks.org/parks/Q050/,park
3725,Mercer Playground,40.72780079024,-73.99605200976539,10012,Mercer St. bet. Houston St. and W. 4 St.,http://www.nycgovparks.org/parks/M295/,park
3726,Forest Grove,40.6272727065,-74.17362385294396,10303,"Forest Ave., Elizabet.h Grove Rd.",http://www.nycgovparks.org/parks/R050/,park
3727,McCarthy Square,40.73531491561,-74.00168485970386,10014,"7 Ave., Charles St. and Waverly Pl.",http://www.nycgovparks.org/parks/M172/,park
3728,Penn Triangle,40.70052569694,-73.9610834973556,11211,"Penn St., Wythe Ave., Williamsburg St. E.",http://www.nycgovparks.org/parks/B223NC/,park
3729,Canal Park,40.72569074073,-74.01078297167567,10013,Canal St. bet. West St. and Washington St.,http://www.nycgovparks.org/parks/M379/,park
3730,Castle Hill Park,40.81137193244,-73.84765476893402,10473,"Barrett Ave., Hart St. bet. Olmstead Ave. and Zerega Ave.",http://www.nycgovparks.org/parks/X007/,park
3731,Sedgwick Playground,40.84559172747,-73.92268112946196,10453,Cross Bronx Exwy. Sr. Ramp bet. Undercliff Ave. and Dr. MLK Jr. Blvd.,http://www.nycgovparks.org/parks/X158/,park
3732,Greenbelt Native Plant Center,40.59616019487,-74.18045654659832,10314,Victory Blvd. bet. Ridgeway Ave. and Travis Ave.,http://www.nycgovparks.org/parks/R017A/,park
3733,Lincoln Center Plaza,40.7732617687,-73.98307727476411,10023,"Columbus Ave., Amsterdam Ave., W. 63 St. and W. 65 St.",http://www.nycgovparks.org/parks/M232/,park
3734,Percy E. Sutton Playground,40.82520519724,-73.93466460250441,10039,"Harlem River Dr., W. 151 St. To W. 154 St.",http://www.nycgovparks.org/parks/M141/,park
3735,Middle Village Veterans Triangle,40.71438253883,-73.87725680873234,11379,"Gray St., 77 St., 66 Rd.",http://www.nycgovparks.org/parks/Q383/,park
3736,Southern Fields,40.66599969856,-73.82491051650112,11420,N Conduit Av-Belt Pkwy bet. 114 and 117 Sts,http://www.nycgovparks.org/parks/Q096B/,park
3737,Abigail Playground,40.81723051593,-73.90439763867242,10455,E 156 St bet. Tinton Av and Union Av,http://www.nycgovparks.org/parks/X216/,park
3738,Fountain Of Youth Playground,40.81443715607,-73.90481691032083,10455,Union Av bet. E 150 St and e 152 St,http://www.nycgovparks.org/parks/X233/,park
3739,Family Community Garden,40.66528802499,-73.88108260167456,11208,Cleveland St. between Hegeman Ave. and New Lots Ave.,http://www.nycgovparks.org/parks/B462/,park
3740,Crescent Park,40.87975778873,-73.90166312616562,10463,"Albany Crescent, W 233 St, Major Deegan",http://www.nycgovparks.org/parks/X150H/,park
3741,Euclid Garden,40.67379231871,-73.8718063661942,11208,Doscher St. - Euclid Ave. bet. Belmont Ave. and Sutter Ave.,http://www.nycgovparks.org/parks/B457/,park
3742,Jerome Park,40.88212802759,-73.8889360654048,10468,Goulden Av bet. W 205 St and Sedgwick Av,http://www.nycgovparks.org/parks/X137/,park
3743,Dante Park,40.77160234037,-73.98243756779853,10023,"Broadway, Columbus Av, W 63 St",http://www.nycgovparks.org/parks/M020/,park
3744,Dorrance Brooks Square,40.81802703527,-73.94740229194849,10030,"W 136 St To W 137 St, St Nicholas Av, Edgecom Av",http://www.nycgovparks.org/parks/M024/,park
3745,Muller Triangle,40.86246015243,-73.89806215955596,10468,"E. Fordham Rd., Creston Ave., E. 190 St.",http://www.nycgovparks.org/parks/X035/,park
3746,Freedom Triangle,40.6972708703,-73.93181660333437,11221,"Bushwick Ave., Myrtle Ave., Willoughby Ave.",http://www.nycgovparks.org/parks/B037/,park
3747,Bergen Triangle,40.85510378305,-73.90113020765544,10457,"E. 181 St., Anthony Ave., Grand Concourse",http://www.nycgovparks.org/parks/X006/,park
3748,Peace Park,40.84524919589,-73.9049142919392,10457,Cross Bronx Exwy Service Rd N bet. Topping Av and Clay Av,http://www.nycgovparks.org/parks/X148E/,park
3749,Aqueduct Walk,40.86394106084,-73.90294527819808,10468,Aqueduct Ave. W. bet. W. Fordham Rd. and W. Kingsbridge Rd.,http://www.nycgovparks.org/parks/X001/,park
3750,Machate Circle,40.65103372963,-73.9713040175594,11215,"Park Cir., Parkside Ave., Ocean Pkwy.",http://www.nycgovparks.org/parks/B070/,park
3751,Christopher Park,40.73344595067,-74.00253687676795,10014,"Christopher St, Grove St, W 4 St",http://www.nycgovparks.org/parks/M012/,park
3752,A Philip Randolph Square,40.80366735325,-73.95250303562699,10026,"7 Av, St Nicholas Av, W 117 St",http://www.nycgovparks.org/parks/M021/,park
3753,Garrison Park,40.82155760808,-73.88442504604235,10474,Edgewater Rd bet. Garrison Av and Bruckner Blvd,http://www.nycgovparks.org/parks/X306/,park
3754,Brigadier General Charles Young Triangle,40.82693309906,-73.93547590292454,10039,"7 Ave., Macombs Pl., At W. 153 St.",http://www.nycgovparks.org/parks/M035/,park
3755,Eastern Parkway Coalition,40.67012686327,-73.95915817899227,11225,Eastern Pkwy. to Union St. between Franklin Ave. and Classon Ave.,http://www.nycgovparks.org/parks/B459/,park
3756,Crystal Wells Block Association,40.67785481482,-73.87549349347607,11208,Wells St. and Crystal St.,http://www.nycgovparks.org/parks/B455/,park
3757,College Point Park,40.78536061727,-73.84620812420202,11356,14 Ave. bet. 121 St. and College Point Blvd.,http://www.nycgovparks.org/parks/Q457/,park
3758,Ogden Plimpton Playground,40.84195154445,-73.92348670255434,10452,"Ogden Av, Plimpton Av, W 170 St",http://www.nycgovparks.org/parks/X287/,park
3759,Amelia Gorman Park,40.85581255749,-73.93171714763652,10040,"Broadway To Wadsworth Terr, W 189 St To W 190 St",http://www.nycgovparks.org/parks/M031/,park
3760,Dimattina Playground,40.67943450792,-74.00300179905186,11231,"Rapelye St., Hicks St., Coles St.",http://www.nycgovparks.org/parks/B223A/,park
3761,Duane Park,40.71705513782,-74.00926104306279,10013,"Hudson St., Duane St.",http://www.nycgovparks.org/parks/M025/,park
3762,Las Casitas Community Garden,40.83540520531,-73.92531982971485,10452,Woodycrest Av bet. W 167 St and W 166 St,http://www.nycgovparks.org/parks/X328/,park
3763,Flood Triangle,40.85816904357,-73.8909566166126,10458,E. 188 St. at 3 Ave. and Washington Ave.,http://www.nycgovparks.org/parks/X061/,park
3764,Sergeant Johnson Triangle,40.8581025668,-73.88126790009846,10458,Dr Kazimiroff Blvd and Crotona Av at E Fordham Rd,http://www.nycgovparks.org/parks/X059/,park
3765,Whalen Grove,40.8509461061,-73.88586966839269,10457,Crotona Ave. at Grote St. and Garden St.,http://www.nycgovparks.org/parks/X071/,park
3766,Fairmount Playground,40.8426175484,-73.88907239384194,10460,Prospect Ave. bet. N/B Cross Bronx Exwy. and Fairmount Pl.,http://www.nycgovparks.org/parks/X148H2/,park
3767,Boone Slope,40.83716596539,-73.8822720700898,10460,N/B Cross Bronx Exwy Exit Ramp bet. Boone Av and W Farms Rd,http://www.nycgovparks.org/parks/X148J2/,park
3768,Rock Garden Park,40.83559520586,-73.88470939592784,10460,Longfellow Av bet. E 173 St and E 174 St,http://www.nycgovparks.org/parks/X273/,park
3769,Drew Playground,40.83327074447,-73.90282172309531,10456,Fulton Av bet. E 169 St and E 170 St,http://www.nycgovparks.org/parks/X021/,park
3770,Triangle Three Sixteen,40.66712579264,-73.99498803771627,11215,3 Ave. bet. Hamilton Ave. and 16 St.,http://www.nycgovparks.org/parks/B210G/,park
3771,Bradhurst Gardens Association,40.82735275944,-73.93916001222117,10039,W. 152 St. and Fredrick Douglas Blvd.,http://www.nycgovparks.org/parks/M377/,park
3772,Triangle,40.82458883497,-73.91074031455958,10451,"E 163 St, Washington Av and Brook Av",http://www.nycgovparks.org/parks/X052/,park
3773,Hines Park,40.82891214643,-73.9051856187144,10456,Fulton Av to Franklin Av bet. E 167 St and E 166 St,http://www.nycgovparks.org/parks/X026/,park
3774,Co-op City Field,40.87604748368,-73.8230171563259,10475,Co-op City Blvd. and the Hutch. River bet. Carver Loop and Bellamy Loop,http://www.nycgovparks.org/parks/X251/,park
3775,Gen. Douglas MacArthur Park,40.587619202,-74.10016394203477,10306,Dongan Hills Ave. and Jefferson St.,http://www.nycgovparks.org/parks/R067/,park
3776,D'Onofrio Square,40.87987393965,-73.86503445987383,10467,White Plains Rd. bet. E. 213 St. and E. 215 St.,http://www.nycgovparks.org/parks/X084/,park
3777,Latham Park,40.74190921757,-73.89787411497055,11377,"43 Ave. bet. 66 St. and 67 St., BQE",http://www.nycgovparks.org/parks/Q341B/,park
3778,LaGuardia Landing Lights,40.76647408172,-73.88650853733353,11370,82 St. bet. Astoria Blvd. and 23 Ave.,http://www.nycgovparks.org/parks/Q393H/,park
3779,Jones Woods Park,40.63823557502,-74.08925952264646,10301,"Arnold St., Brighton Ave., Lafayette Ave.",http://www.nycgovparks.org/parks/R048/,park
3780,Minetta Triangle,40.72974587195,-74.00198570262627,10012,N/e Corner Ave. of Americas and Minetta St.,http://www.nycgovparks.org/parks/M125D/,park
3781,Allied Productions/Le Petit Versailles,40.72119552136,-73.98169431947319,10009,"E. 2 St., E. Houston St. bet. Ave. B and Ave. C",http://www.nycgovparks.org/parks/M372/,park
3782,Technical Sergeant Thomas J. Davey Triangle,40.72648509556,-73.90055277458494,11378,"Borden Ave., Hamilton Pl., Jay Ave.",http://www.nycgovparks.org/parks/Q360F/,park
3783,Hull Triangle,40.72547378176,-73.90123581004576,11378,"55 Dr., 64 St., Hull Ave.",http://www.nycgovparks.org/parks/Q360E/,park
3784,Burns Playground,40.86384297173,-73.83657995957529,10469,Mace Ave. bet. Lodovick Ave. and Gunther Ave.,http://www.nycgovparks.org/parks/X232/,park
3785,Moore Homestead Playground,40.74190332065,-73.88136169378862,11373,"Broadway., 82 St., 45 Ave.",http://www.nycgovparks.org/parks/Q361/,park
3786,Whitefish Triangle,40.72512780133,-73.89868804397167,11378,"55 Dr., Hamilton Pl., Perry Ave.",http://www.nycgovparks.org/parks/Q360G/,park
3787,Grant Gore,40.67658189042,-73.95277740492178,11216,"Bedford Ave., Rodgers Ave., Bergen St.",http://www.nycgovparks.org/parks/B041/,park
3788,University Woods,40.85827433237,-73.91595087391448,10468,"Cedar Ave., Sedgwick Ave. bet. Hall of Fame Ter. and W. 180 St.",http://www.nycgovparks.org/parks/X051/,park
3789,The Pearly Gates,40.83879396464,-73.8451142303648,10461,St. Peter's Ave. at Tratman Ave.,http://www.nycgovparks.org/parks/X170/,park
3790,Telephone Playground,40.73806629612,-73.75678292379457,11364,75 Ave. bet. Bell Blvd. and 217 St.,http://www.nycgovparks.org/parks/Q349/,park
3791,Rappaport Playground,40.63696137914,-74.00002850281535,11219,Ft. Hamilton Pkwy. bet. 52 St. and 53 St.,http://www.nycgovparks.org/parks/B152/,park
3792,Lieutenant John H. Martinson Playground,40.53696351046,-74.16197949628776,10312,Preston Ave. bet. Koch Blvd. and Osborne St.,http://www.nycgovparks.org/parks/R090/,park
3793,Sumpter Community Garden,40.6801773307,-73.91759480772673,11233,Sumpter St. bet. Howard Ave. and Saratoga Ave.,http://www.nycgovparks.org/parks/B525/,park
3794,Bill Brown Playground,40.59125201993,-73.94511518047662,11235,"Ave. Y, Ave. X bet. E. 24 St. and Bedford Ave.",http://www.nycgovparks.org/parks/B109/,park
3795,P.O. Serrano Playground,40.82326339095,-73.84993650085696,10473,Olmstead Ave. bet. Turnbull Ave. and Lafayetter Ave.,http://www.nycgovparks.org/parks/X151/,park
3796,TRUCE Garden,40.80461500632,-73.9529195300737,10026,St. Nicholas Ave. bet. W. 118 St. and W. 117 St.,http://www.nycgovparks.org/parks/M387/,park
3797,Louis C. Moser Playground,40.762606827,-73.8918483849886,11370,25 Ave. bet. 76 St. and 77 St.,http://www.nycgovparks.org/parks/Q366/,park
3798,L/CPL Thomas P. Noonan Jr. Playground,40.74093392883,-73.92213790719099,11104,"47 Ave., Greenpoint Ave. bet. 42 St. and 43 St.",http://www.nycgovparks.org/parks/Q044/,park
3799,Torsney Playground,40.74782152608,-73.92074727949363,11104,Skillman Ave. bet. 41 St. and 43 St.,http://www.nycgovparks.org/parks/Q340/,park
3800,Fort Stirling Park,40.69862069428,-73.9966593914142,11201,Clark St. at Columbia Heights and the Brooklyn-Queens Exwy.,http://www.nycgovparks.org/parks/B036/,park
3801,Bay Breeze Park,40.59125432639,-73.81386767939775,11693,Beach Channel Dr. bet. Beach 89 St. Old Beach 88 St.,http://www.nycgovparks.org/parks/Q499/,park
3802,Millbrook Playground,40.80436439922,-73.9160459192458,10454,E. 135 St. bet. Cypress Ave. and St Ann's Ave.,http://www.nycgovparks.org/parks/X182/,park
3803,DeLury Square,40.70927048285,-74.00507859354515,10038,Fulton St.bet. Ryders Alley and Gold St.,http://www.nycgovparks.org/parks/M385/,park
3804,Vogue Garden,40.82064165557,-73.9141092740645,10455,Elton Ave. at E. 156 St.,http://www.nycgovparks.org/parks/X347/,park
3805,South Oxford Park,40.6832960021,-73.97272645885994,11217,S. Oxford St. bet. Commos and Atlantic Ave.,http://www.nycgovparks.org/parks/B407/,park
3806,Fox Playground,40.63302799507,-73.92364807335066,11234,Ave. H between E. 54 St. to E. 55 St.,http://www.nycgovparks.org/parks/B248/,park
3807,Gun Hill Playground,40.87484133704,-73.86509137744432,10467,Magenta St. bet. Holland Ave. and Cruger Ave.,http://www.nycgovparks.org/parks/X161/,park
3808,Gorman Playground,40.76160916542,-73.88371746200323,11370,"30 Ave., 25 Ave. bet. 84 St. and 85 St.",http://www.nycgovparks.org/parks/Q085/,park
3809,Thomas Paine Park,40.71416768021,-74.00325136498869,10007,"Lafayette St., Centre St. bet. Worth St., Pearl St. and Duane St.",http://www.nycgovparks.org/parks/M030/,park
3810,Asser Levy Playground,40.73573350806,-73.97520910500639,10010,"E. 23 St. To E. 25 St., FDR Drive",http://www.nycgovparks.org/parks/M164/,park
3811,Isham Park,40.87205126799,-73.91987771815732,10034,"Broadway, Isham St, Inwood Pk",http://www.nycgovparks.org/parks/M043/,park
3812,Frank D. O'Connor Playground,40.74389837225,-73.88597836801559,11373,Broadway and Woodside Ave. bet. 77 St. and 79 St.,http://www.nycgovparks.org/parks/Q098/,park
3813,Sean's Place,40.76082984232,-73.91805175769134,11103,38 St. bet. 31 Ave. and Broadway,http://www.nycgovparks.org/parks/Q444/,park
3814,Jesse Owens Playground,40.69201807426,-73.93199110383165,11221,Lafayette Ave. bet. Stuyvesant Ave. and Malcom X Blvd.,http://www.nycgovparks.org/parks/B269/,park
3815,Auburndale Playground,40.76605619028,-73.7938787926504,11358,"171 St., 172 St. bet. 33 Ave. and 35 Ave.",http://www.nycgovparks.org/parks/Q397/,park
3816,Murray Hill Playground,40.76145949632,-73.81134737138704,11355,Murray St. bet. Barclay Ave. and Sanford Ave.,http://www.nycgovparks.org/parks/Q437/,park
3817,Pelham Bay Little League,40.84138412002,-73.8390052243046,10461,Westchester Ave. bet. Tan Pl. and Waters Ave.,http://www.nycgovparks.org/parks/X256/,park
3818,East Springfield Playground,40.6986702966,-73.73941752218502,11411,115 Rd. bet. 218 St. and 219 St.,http://www.nycgovparks.org/parks/Q404/,park
3819,Bellerose Playground,40.73256385013,-73.71748692011855,11426,85 Ave. bet. 248 St. and 249 St.,http://www.nycgovparks.org/parks/Q328/,park
3820,Vleigh Playground,40.72970511816,-73.81560317974835,11367,"70 Rd., 71 Ave. bet. 150 St. and Kissena Blvd.",http://www.nycgovparks.org/parks/Q320/,park
3821,Harvard Playground,40.70874815786,-73.78157988844221,11432,179 Pl. bet. 90 Ave. and Jamaica Ave.,http://www.nycgovparks.org/parks/Q120/,park
3822,Bayside Fields,40.77294911466,-73.78472799933617,11360,29 Ave. bet. 204 St. and Clearview Exwy. Sr. Rd. W.,http://www.nycgovparks.org/parks/Q387A/,park
3823,Bowne Park,40.77101044021,-73.80547989779006,11354,"29 Ave., 32 Ave. bet. 155 St. and 159 St.",http://www.nycgovparks.org/parks/Q006/,park
